0.02,1.094994E+14
0.3533334,5.365882E+15
0.3835689,1.074279E+14
0.412705,4.245705E+15
0.4355054,1.083207E+14
0.4543177,4.715469E+15
0.4852314,1.224891E+14
0.5037751,5.105315E+15
0.5356125,8.760571E+13
0.5535637,3.861116E+15
0.5890912,2.796335E+14
0.6073471,4.254733E+15
0.6358835,9.801942E+13
0.6537482,3.871921E+15
0.6854978,5.33951E+15
0.7045925,4.246282E+15
0.7360085,2.832688E+14
0.7699569,3.855272E+15
0.7891551,9.181417E+13
0.8185759,5.112713E+15
0.8377423,1.067934E+14
0.8689303,3.874107E+15
0.8875768,1.122344E+14
0.9191782,3.853966E+15
0.9374673,1.001358E+14
0.9707931,3.876058E+15
1.001384,3.85576E+15
1.020801,4.2513E+15
1.051507,5.838116E+15
1.070404,4.707616E+15
1.102822,1.018829E+14
1.120458,9.452175E+13
1.152482,1.043927E+14
1.184787,2.953863E+14
1.203747,1.071279E+14
1.235059,6.670808E+14
1.253766,9.603E+15
1.285228,3.892171E+15
1.303692,9.572127E+13
1.334969,4.251496E+15
1.353198,2.915662E+14
1.38491,3.865112E+15
1.403624,9.537349E+14
1.441763,5.532448E+15
1.473199,5.101614E+14
1.492432,1.014249E+14
1.518985,9.272508E+13
1.53516,4.250263E+15
1.551552,1.071674E+14
1.572149,3.86539E+15
1.601503,8.488562E+13
1.618678,1.33525E+15
1.636904,9.325195E+14
1.668596,5.820033E+15
1.685948,1.164114E+14
1.702434,1.037737E+14
1.719199,1.147763E+14
1.735105,5.823291E+15
1.752588,1.154669E+14
1.77611,9.457654E+14
1.793014,9.44542E+14
1.806126,9.608955E+13
1.819483,1.226217E+14
1.834855,9.488603E+14
1.851666,9.421682E+14
1.868383,5.820567E+15
1.884761,5.816841E+15
1.901512,1.014693E+14
1.918374,5.833939E+15
1.934889,5.823409E+15
1.951852,4.248905E+15
1.968316,1.194818E+14
1.984753,1.183514E+14
2.002121,1.072069E+14
2.018819,9.934908E+13
2.035245,1.07419E+14
2.054605,6.200619E+15
2.069782,5.8221E+15
2.08515,1.197738E+14
2.101915,1.035045E+14
2.118801,9.500811E+14
2.135895,5.822942E+15
2.155386,9.18721E+13
2.171962,5.822691E+15
2.187154,9.556873E+14
2.202186,5.821532E+15
2.219271,5.819812E+15
2.235239,9.520523E+14
2.252522,1.237502E+14
2.268662,9.277671E+13
2.285482,1.162866E+14
2.301894,1.210553E+14
2.318342,1.125905E+14
2.334997,5.824135E+15
2.351835,7.839052E+13
2.368351,1.095888E+14
2.385063,8.111307E+13
2.402134,5.821772E+15
2.419073,5.818703E+15
2.435462,1.185077E+14
2.452249,5.824032E+15
2.46807,1.06739E+14
2.484768,1.099073E+14
2.50184,1.102132E+14
2.519919,9.612558E+14
2.53738,1.044691E+14
2.553452,5.359153E+15
2.568101,9.496004E+14
2.585002,1.071275E+14
2.601665,9.502243E+14
2.619796,1.189638E+14
2.63641,5.841028E+15
2.653033,9.549832E+14
2.669072,5.822526E+15
2.685405,5.827668E+15
2.701351,9.54718E+14
2.718549,1.026574E+14
2.736095,5.821717E+15
2.752382,4.689262E+14
2.767873,9.495383E+13
2.785391,6.216341E+15
2.801685,4.912008E+14
2.818492,4.667353E+14
2.834681,5.833784E+15
2.851413,9.467662E+14
2.868156,4.828284E+14
2.884606,3.881056E+15
2.90185,5.81568E+15
2.918682,9.874626E+13
2.934796,1.036793E+14
2.953223,1.147108E+14
