0.02,-3.316607E+15
0.3533334,4.533528E+20
0.6597573,3.447951E+20
0.7609053,1.173712E+20
0.8580189,1.786897E+20
0.9610445,2.239786E+20
1.039281,1.552451E+20
1.12759,1.658805E+20
1.218115,3.480178E+20
1.30369,2.164646E+19
1.389227,1.233023E+20
1.476539,2.230849E+20
1.537184,2.116523E+20
1.608845,2.19919E+20
1.688997,2.994509E+19
1.754198,3.272235E+19
1.813421,2.133894E+20
1.891598,3.216336E+20
1.986035,2.103724E+20
2.054006,2.932212E+20
2.136169,1.352132E+20
2.218036,4.170402E+19
2.299376,1.808962E+20
2.391326,2.172606E+20
2.469418,1.881742E+20
2.554645,2.499681E+20
2.618123,3.387158E+20
2.691173,5.186177E+19
2.757245,4.203933E+19
2.817848,2.339387E+20
2.87695,1.846656E+20
2.943643,2.230351E+20
3.034116,1.84042E+20
3.119667,3.911807E+20
3.211703,1.614308E+20
3.297254,3.313144E+20
3.416939,3.814961E+20
3.503768,2.703727E+20
3.572533,6.882755E+19
3.651964,1.828621E+20
3.74003,1.30512E+20
3.819458,7.243859E+19
3.90504,3.33581E+20
3.974243,3.068765E+20
4.040682,3.389038E+20
4.122172,1.100245E+20
4.210355,5.861349E+19
4.295647,1.241678E+20
4.392514,1.843077E+20
4.48478,2.202515E+20
4.554391,2.426854E+20
4.613955,3.526306E+20
4.700779,2.716811E+20
4.772026,2.949699E+20
4.851945,1.930677E+20
4.964672,5.601876E+19
5.035817,1.726813E+20
5.139267,3.153068E+20
5.229687,2.761494E+20
5.299679,3.178799E+20
5.378507,5.390402E+19
5.466161,2.700406E+20
5.565013,2.966594E+20
5.652408,1.991736E+20
5.739368,2.491899E+20
5.844315,1.67734E+20
5.916166,2.486842E+20
5.974791,2.044361E+20
6.034261,1.81933E+20
6.094019,3.110903E+20
6.160821,4.831756E+20
6.221824,4.153125E+20
6.28872,3.396275E+20
6.38041,4.115214E+19
6.45405,3.424194E+20
6.513216,1.489024E+20
6.573283,2.588448E+20
6.634645,2.779883E+20
6.695076,9.569622E+19
6.756654,1.64937E+20
6.826812,1.066539E+20
